order_id,order_date,order_time,customer_id,product_id,store_id,sales_channel,quantity,unit_price,discount_pct,sales_amount,payment_method,total_price,order_month,weekdays/weekends,revenue_bucket,order_weekname,order_hourly,hourly_bucket
ORD019254,10/12/2024,9:54:00 AM,CUST00212,PROD0198,STR015,Offline,4,10191.16,5,38726.41,Cash,40764.64,October,Weekend,Medium Revenue,Saturday,9,Morning
ORD019255,9/28/2025,5:57:00 PM,CUST01480,PROD0024,STR006,Online,4,12351.11,15,41993.77,Cash,49404.44,September,Weekend,Medium Revenue,Sunday,17,Evening
ORD019256,11/28/2024,6:41:00 PM,CUST01834,PROD0213,STR008,Offline,3,4694.67,10,12675.61,Cash,14084.01,November,Weekday,Medium Revenue,Thursday,18,Evening
ORD019257,4/14/2025,1:58:00 PM,CUST00458,PROD0107,STR006,Offline,3,2322.88,10,6271.78,Card,6968.64,April,Weekday,Low Revenue,Monday,13,Afternoon
ORD019258,4/2/2025,7:19:00 PM,CUST00117,PROD0167,STR001,Online,1,48581.69,15,41294.44,Cash,48581.69,April,Weekday,Medium Revenue,Wednesday,19,Evening
ORD019259,2/9/2024,7:08:00 PM,CUST00318,PROD0125,STR005,Offline,1,35036.92,15,29781.38,Card,35036.92,February,Weekday,Medium Revenue,Friday,19,Evening
ORD019260,11/29/2024,4:34:00 PM,CUST00327,PROD0032,STR005,Online,3,23908.89,15,60967.67,UPI,71726.67,November,Weekday,High Revnue,Friday,16,Afternoon
ORD019261,11/19/2025,9:10:00 PM,CUST02149,PROD0212,STR011,Online,3,34337.79,20,82410.7,Cash,103013.37,November,Weekday,High Revnue,Wednesday,21,Evening
ORD019262,4/19/2025,2:11:00 PM,CUST00559,PROD0062,STR009,Online,2,34875.01,15,59287.52,Cash,69750.02,April,Weekend,High Revnue,Saturday,14,Afternoon
ORD019263,11/28/2024,8:21:00 AM,CUST00698,PROD0243,STR013,Online,5,1959.27,20,7837.08,Card,9796.35,November,Weekday,Low Revenue,Thursday,8,Morning
ORD019264,12/29/2024,10:08:00 AM,CUST00430,PROD0014,STR003,Offline,3,19691.02,5,56119.41,Cash,59073.06,December,Weekend,High Revnue,Sunday,10,Morning
ORD019265,5/30/2024,8:09:00 PM,CUST01687,PROD0124,STR005,Offline,4,44102.32,5,167588.82,UPI,176409.28,May,Weekday,Very High Revenue,Thursday,20,Evening
ORD019266,10/12/2025,3:45:00 PM,CUST00506,PROD0140,STR005,Online,2,48712.12,5,92553.03,Cash,97424.24,October,Weekend,High Revnue,Sunday,15,Afternoon
ORD019267,11/18/2024,3:10:00 PM,CUST01983,PROD0147,STR007,Offline,3,268.37,20,644.09,Card,805.11,November,Weekday,Very Low Revenue,Monday,15,Afternoon
ORD019268,10/7/2024,7:37:00 PM,CUST00695,PROD0146,STR011,Offline,1,14757.93,10,13282.14,UPI,14757.93,October,Weekday,Medium Revenue,Monday,19,Evening
ORD019269,3/22/2024,2:49:00 PM,CUST01713,PROD0029,STR013,Offline,5,7689.93,15,32682.2,Card,38449.65,March,Weekday,Medium Revenue,Friday,14,Afternoon
ORD019270,12/3/2025,8:27:00 PM,CUST02111,PROD0005,STR011,Online,4,38734.15,5,147189.77,Cash,154936.6,December,Weekday,Very High Revenue,Wednesday,20,Evening
ORD019271,3/12/2024,7:30:00 PM,CUST01557,PROD0091,STR012,Offline,2,12072.66,5,22938.05,Cash,24145.32,March,Weekday,Medium Revenue,Tuesday,19,Evening
ORD019272,10/6/2024,3:55:00 PM,CUST00972,PROD0081,STR002,Offline,3,3054.12,10,8246.12,Cash,9162.36,October,Weekend,Low Revenue,Sunday,15,Afternoon
ORD019273,3/23/2025,3:32:00 PM,CUST01901,PROD0163,STR014,Offline,4,28508.18,5,108331.08,Card,114032.72,March,Weekend,Very High Revenue,Sunday,15,Afternoon
ORD019274,1/16/2024,4:45:00 PM,CUST01018,PROD0075,STR003,Offline,5,39135.3,0,195676.5,UPI,195676.5,January,Weekday,Very High Revenue,Tuesday,16,Afternoon
ORD019275,6/8/2025,4:34:00 PM,CUST01713,PROD0174,STR008,Offline,1,12897.98,20,10318.38,UPI,12897.98,June,Weekend,Medium Revenue,Sunday,16,Afternoon
ORD019276,6/26/2024,2:01:00 PM,CUST02338,PROD0015,STR003,Offline,2,24919.94,10,44855.89,Card,49839.88,June,Weekday,Medium Revenue,Wednesday,14,Afternoon
ORD019277,8/1/2024,8:25:00 AM,CUST00192,PROD0085,STR012,Offline,1,19215.74,10,17294.17,UPI,19215.74,August,Weekday,Medium Revenue,Thursday,8,Morning
ORD019278,11/29/2024,5:03:00 PM,CUST00870,PROD0146,STR005,Offline,4,14757.93,20,47225.38,Cash,59031.72,November,Weekday,Medium Revenue,Friday,17,Evening
ORD019279,11/5/2025,10:55:00 AM,CUST00328,PROD0024,STR014,Offline,3,12351.11,0,37053.33,Cash,37053.33,November,Weekday,Medium Revenue,Wednesday,10,Morning
ORD019280,10/24/2025,12:27:00 PM,CUST01977,PROD0155,STR006,Online,5,1567.12,15,6660.26,UPI,7835.6,October,Weekday,Low Revenue,Friday,12,Afternoon
ORD019281,10/1/2024,7:19:00 PM,CUST00603,PROD0226,STR008,Offline,4,17593.1,5,66853.78,Cash,70372.4,October,Weekday,High Revnue,Tuesday,19,Evening
ORD019282,8/28/2024,11:38:00 AM,CUST02477,PROD0035,STR010,Offline,5,17826.77,5,84677.16,Card,89133.85,August,Weekday,High Revnue,Wednesday,11,Morning
ORD019283,3/3/2025,12:14:00 PM,CUST01239,PROD0218,STR002,Offline,2,11222.28,0,22444.56,UPI,22444.56,March,Weekday,Medium Revenue,Monday,12,Afternoon
ORD019284,11/23/2025,7:12:00 PM,CUST01429,PROD0244,STR014,Online,1,28780.63,15,24463.54,Card,28780.63,November,Weekend,Medium Revenue,Sunday,19,Evening
ORD019285,1/24/2025,4:42:00 PM,CUST01215,PROD0222,STR003,Online,2,44745.71,5,85016.85,Card,89491.42,January,Weekday,High Revnue,Friday,16,Afternoon
ORD019286,1/20/2024,3:03:00 PM,CUST00677,PROD0087,STR002,Online,4,2951.44,0,11805.76,Card,11805.76,January,Weekend,Medium Revenue,Saturday,15,Afternoon
ORD019287,1/30/2024,6:06:00 PM,CUST00900,PROD0126,STR003,Offline,5,4245.04,10,19102.68,UPI,21225.2,January,Weekday,Medium Revenue,Tuesday,18,Evening
ORD019288,9/10/2024,5:41:00 PM,CUST00309,PROD0248,STR006,Online,2,6525.56,5,12398.56,Card,13051.12,September,Weekday,Medium Revenue,Tuesday,17,Evening
ORD019289,7/21/2024,5:53:00 PM,CUST00887,PROD0160,STR010,Offline,3,9116.44,5,25981.85,Cash,27349.32,July,Weekend,Medium Revenue,Sunday,17,Evening
ORD019290,5/9/2024,10:35:00 AM,CUST01852,PROD0069,STR008,Online,3,23053.38,10,62244.13,Card,69160.14,May,Weekday,High Revnue,Thursday,10,Morning
ORD019291,5/16/2025,10:28:00 AM,CUST02363,PROD0174,STR003,Offline,3,12897.98,10,34824.55,Cash,38693.94,May,Weekday,Medium Revenue,Friday,10,Morning
ORD019292,12/1/2025,5:30:00 PM,CUST02388,PROD0134,STR012,Offline,2,40892.48,0,81784.96,Cash,81784.96,December,Weekday,High Revnue,Monday,17,Evening
ORD019293,1/22/2024,10:12:00 AM,CUST00039,PROD0185,STR003,Offline,1,9417.58,10,8475.82,Cash,9417.58,January,Weekday,Low Revenue,Monday,10,Morning
ORD019294,10/25/2024,5:03:00 PM,CUST01672,PROD0084,STR008,Offline,2,19460.67,20,31137.07,Card,38921.34,October,Weekday,Medium Revenue,Friday,17,Evening
ORD019295,11/3/2025,9:46:00 PM,CUST00125,PROD0229,STR001,Offline,2,44321.07,0,88642.14,Cash,88642.14,November,Weekday,High Revnue,Monday,21,Evening
ORD019296,9/13/2024,9:38:00 AM,CUST01495,PROD0198,STR003,Offline,3,10191.16,15,25987.46,UPI,30573.48,September,Weekday,Medium Revenue,Friday,9,Morning
ORD019297,12/6/2025,5:24:00 PM,CUST01462,PROD0191,STR012,Online,5,22508.87,0,112544.35,Cash,112544.35,December,Weekend,Very High Revenue,Saturday,17,Evening
ORD019298,10/31/2024,10:34:00 AM,CUST00255,PROD0084,STR015,Offline,3,19460.67,15,49624.71,Card,58382.01,October,Weekday,Medium Revenue,Thursday,10,Morning
ORD019299,3/27/2025,4:27:00 PM,CUST02027,PROD0174,STR010,Online,5,12897.98,10,58040.91,Cash,64489.9,March,Weekday,High Revnue,Thursday,16,Afternoon
ORD019300,11/3/2024,8:33:00 AM,CUST01820,PROD0025,STR011,Offline,1,34989.79,0,34989.79,Cash,34989.79,November,Weekend,Medium Revenue,Sunday,8,Morning
ORD019301,6/4/2024,2:12:00 PM,CUST01029,PROD0045,STR014,Offline,1,16274.38,0,16274.38,Card,16274.38,June,Weekday,Medium Revenue,Tuesday,14,Afternoon
ORD019302,11/2/2024,10:41:00 PM,CUST00371,PROD0210,STR008,Offline,5,44751.34,10,201381.03,Cash,223756.7,November,Weekend,Very High Revenue,Saturday,22,Evening
ORD019303,8/13/2025,3:55:00 PM,CUST00677,PROD0010,STR003,Offline,3,418.2,5,1191.87,UPI,1254.6,August,Weekday,Low Revenue,Wednesday,15,Afternoon
ORD019304,5/14/2025,6:58:00 PM,CUST00607,PROD0125,STR002,Online,4,35036.92,15,119125.53,UPI,140147.68,May,Weekday,Very High Revenue,Wednesday,18,Evening
ORD019305,9/10/2025,11:12:00 AM,CUST02299,PROD0241,STR005,Online,4,25795.93,0,103183.72,Cash,103183.72,September,Weekday,Very High Revenue,Wednesday,11,Morning
ORD019306,11/27/2025,12:13:00 PM,CUST00034,PROD0242,STR007,Offline,4,43043.9,10,154958.04,UPI,172175.6,November,Weekday,Very High Revenue,Thursday,12,Afternoon
ORD019307,6/4/2025,8:30:00 PM,CUST02289,PROD0127,STR015,Online,5,18604.8,5,88372.8,Card,93024,June,Weekday,High Revnue,Wednesday,20,Evening
ORD019308,9/15/2025,5:19:00 PM,CUST01732,PROD0081,STR011,Online,3,3054.12,5,8704.24,Cash,9162.36,September,Weekday,Low Revenue,Monday,17,Evening
ORD019309,2/14/2024,9:46:00 AM,CUST00888,PROD0119,STR011,Offline,3,21798.57,15,55586.35,UPI,65395.71,February,Weekday,High Revnue,Wednesday,9,Morning
ORD019310,9/21/2024,3:59:00 PM,CUST00245,PROD0088,STR014,Offline,5,26855.84,20,107423.36,Card,134279.2,September,Weekend,Very High Revenue,Saturday,15,Afternoon
ORD019311,12/2/2024,9:50:00 PM,CUST00273,PROD0231,STR008,Online,5,4280.91,0,21404.55,UPI,21404.55,December,Weekday,Medium Revenue,Monday,21,Evening
ORD019312,9/15/2025,7:33:00 PM,CUST01562,PROD0082,STR013,Online,2,7795.46,20,12472.74,UPI,15590.92,September,Weekday,Medium Revenue,Monday,19,Evening
ORD019313,9/20/2025,2:12:00 PM,CUST00656,PROD0246,STR010,Offline,4,7304.91,0,29219.64,Cash,29219.64,September,Weekend,Medium Revenue,Saturday,14,Afternoon
ORD019314,6/11/2025,12:17:00 PM,CUST00034,PROD0053,STR012,Online,3,40331.67,10,108895.51,Cash,120995.01,June,Weekday,Very High Revenue,Wednesday,12,Afternoon
ORD019315,10/27/2024,4:02:00 PM,CUST01533,PROD0203,STR015,Online,4,13292.47,15,45194.4,UPI,53169.88,October,Weekend,Medium Revenue,Sunday,16,Afternoon
ORD019316,3/1/2025,5:18:00 PM,CUST00722,PROD0043,STR004,Offline,2,33552.86,5,63750.43,Cash,67105.72,March,Weekend,High Revnue,Saturday,17,Evening
ORD019317,10/28/2024,10:54:00 AM,CUST00446,PROD0178,STR005,Offline,3,7000.19,0,21000.57,Card,21000.57,October,Weekday,Medium Revenue,Monday,10,Morning
ORD019318,1/2/2025,4:44:00 PM,CUST01878,PROD0144,STR005,Online,2,43596.84,10,78474.31,UPI,87193.68,January,Weekday,High Revnue,Thursday,16,Afternoon
ORD019319,7/17/2025,2:06:00 PM,CUST01245,PROD0128,STR008,Offline,5,30960.83,10,139323.74,UPI,154804.15,July,Weekday,Very High Revenue,Thursday,14,Afternoon
ORD019320,9/19/2025,1:24:00 PM,CUST01708,PROD0160,STR008,Offline,2,9116.44,10,16409.59,Cash,18232.88,September,Weekday,Medium Revenue,Friday,13,Afternoon
ORD019321,6/30/2024,3:04:00 PM,CUST01828,PROD0041,STR007,Online,4,29940.55,10,107785.98,Card,119762.2,June,Weekend,Very High Revenue,Sunday,15,Afternoon
ORD019322,11/19/2024,9:23:00 PM,CUST01476,PROD0042,STR013,Offline,3,31630.77,10,85403.08,UPI,94892.31,November,Weekday,High Revnue,Tuesday,21,Evening
ORD019323,7/8/2024,10:38:00 PM,CUST02331,PROD0148,STR011,Online,1,41944.62,20,33555.7,Cash,41944.62,July,Weekday,Medium Revenue,Monday,22,Evening
ORD019324,10/8/2024,8:34:00 AM,CUST02255,PROD0104,STR011,Offline,4,13045.45,5,49572.71,UPI,52181.8,October,Weekday,Medium Revenue,Tuesday,8,Morning
ORD019325,9/14/2025,12:55:00 PM,CUST00211,PROD0010,STR015,Offline,2,418.2,10,752.76,Card,836.4,September,Weekend,Very Low Revenue,Sunday,12,Afternoon
ORD019326,1/16/2024,3:07:00 PM,CUST00700,PROD0157,STR009,Offline,1,23009.82,15,19558.35,Card,23009.82,January,Weekday,Medium Revenue,Tuesday,15,Afternoon
ORD019327,12/25/2025,7:30:00 PM,CUST01959,PROD0189,STR002,Online,3,38925.9,15,99261.05,Cash,116777.7,December,Weekday,High Revnue,Thursday,19,Evening
ORD019328,1/24/2024,9:29:00 PM,CUST02425,PROD0122,STR003,Offline,2,37163.54,10,66894.37,UPI,74327.08,January,Weekday,High Revnue,Wednesday,21,Evening
ORD019329,12/3/2024,12:17:00 PM,CUST00103,PROD0093,STR006,Offline,5,32939.74,5,156463.76,Card,164698.7,December,Weekday,Very High Revenue,Tuesday,12,Afternoon
ORD019330,12/20/2025,11:58:00 AM,CUST01113,PROD0005,STR010,Offline,4,38734.15,5,147189.77,UPI,154936.6,December,Weekend,Very High Revenue,Saturday,11,Morning
ORD019331,11/19/2024,1:28:00 PM,CUST00370,PROD0165,STR006,Online,5,13743.67,0,68718.35,UPI,68718.35,November,Weekday,High Revnue,Tuesday,13,Afternoon
ORD019332,6/14/2025,10:18:00 PM,CUST01103,PROD0005,STR005,Online,3,38734.15,0,116202.45,Card,116202.45,June,Weekend,Very High Revenue,Saturday,22,Evening
ORD019333,10/9/2025,2:40:00 PM,CUST00983,PROD0183,STR001,Online,5,39646.81,20,158587.24,Cash,198234.05,October,Weekday,Very High Revenue,Thursday,14,Afternoon
ORD019334,12/5/2025,10:01:00 AM,CUST00692,PROD0038,STR013,Offline,2,39912.45,5,75833.65,Card,79824.9,December,Weekday,High Revnue,Friday,10,Morning
ORD019335,3/24/2025,8:04:00 PM,CUST00972,PROD0091,STR007,Online,4,12072.66,10,43461.58,Cash,48290.64,March,Weekday,Medium Revenue,Monday,20,Evening
ORD019336,12/2/2024,10:24:00 AM,CUST02328,PROD0134,STR013,Offline,2,40892.48,20,65427.97,UPI,81784.96,December,Weekday,High Revnue,Monday,10,Morning
ORD019337,9/14/2024,8:13:00 PM,CUST01925,PROD0212,STR005,Offline,1,34337.79,10,30904.01,UPI,34337.79,September,Weekend,Medium Revenue,Saturday,20,Evening
ORD019338,11/10/2024,3:29:00 PM,CUST02271,PROD0034,STR010,Online,1,834.46,5,792.74,Cash,834.46,November,Weekend,Very Low Revenue,Sunday,15,Afternoon
ORD019339,2/13/2024,1:47:00 PM,CUST00022,PROD0042,STR011,Offline,4,31630.77,15,107544.62,Card,126523.08,February,Weekday,Very High Revenue,Tuesday,13,Afternoon
ORD019340,4/24/2024,6:00:00 PM,CUST01086,PROD0046,STR012,Online,5,7866.18,5,37364.36,Cash,39330.9,April,Weekday,Medium Revenue,Wednesday,18,Evening
ORD019341,8/8/2025,10:33:00 PM,CUST01713,PROD0213,STR005,Offline,4,4694.67,20,15022.94,UPI,18778.68,August,Weekday,Medium Revenue,Friday,22,Evening
ORD019342,3/24/2025,9:50:00 PM,CUST00981,PROD0113,STR007,Online,3,43672.1,0,131016.3,UPI,131016.3,March,Weekday,Very High Revenue,Monday,21,Evening
ORD019343,12/17/2025,8:24:00 PM,CUST01509,PROD0171,STR009,Online,2,40486.83,15,68827.61,Card,80973.66,December,Weekday,High Revnue,Wednesday,20,Evening
ORD019344,3/8/2025,4:29:00 PM,CUST02162,PROD0189,STR008,Online,5,38925.9,15,165435.07,Card,194629.5,March,Weekend,Very High Revenue,Saturday,16,Afternoon
ORD019345,8/6/2024,4:21:00 PM,CUST01758,PROD0011,STR014,Offline,2,21610.31,15,36737.53,UPI,43220.62,August,Weekday,Medium Revenue,Tuesday,16,Afternoon
ORD019346,9/19/2025,2:04:00 PM,CUST00918,PROD0206,STR005,Offline,1,10137.35,0,10137.35,Cash,10137.35,September,Weekday,Medium Revenue,Friday,14,Afternoon
ORD019347,11/22/2025,12:13:00 PM,CUST02130,PROD0039,STR010,Offline,3,109.23,10,294.92,Cash,327.69,November,Weekend,Very Low Revenue,Saturday,12,Afternoon
ORD019348,2/4/2025,10:08:00 PM,CUST01283,PROD0067,STR015,Online,5,16678.65,10,75053.92,Cash,83393.25,February,Weekday,High Revnue,Tuesday,22,Evening
ORD019349,8/26/2024,3:30:00 PM,CUST01099,PROD0041,STR014,Online,5,29940.55,20,119762.2,Cash,149702.75,August,Weekday,Very High Revenue,Monday,15,Afternoon
ORD019350,12/4/2025,9:44:00 PM,CUST01675,PROD0152,STR009,Online,1,31804.67,20,25443.74,Card,31804.67,December,Weekday,Medium Revenue,Thursday,21,Evening
ORD019351,11/21/2025,8:56:00 AM,CUST00653,PROD0204,STR004,Online,4,23408.11,20,74905.95,Card,93632.44,November,Weekday,High Revnue,Friday,8,Morning
ORD019352,10/2/2025,9:16:00 AM,CUST02400,PROD0058,STR008,Online,4,28340.08,20,90688.26,Cash,113360.32,October,Weekday,High Revnue,Thursday,9,Morning
ORD019353,6/21/2025,1:52:00 PM,CUST01736,PROD0223,STR013,Offline,5,5177.62,5,24593.69,Card,25888.1,June,Weekend,Medium Revenue,Saturday,13,Afternoon
ORD019354,12/13/2024,8:23:00 PM,CUST01126,PROD0223,STR010,Online,4,5177.62,20,16568.38,UPI,20710.48,December,Weekday,Medium Revenue,Friday,20,Evening
ORD019355,10/27/2024,11:47:00 AM,CUST00954,PROD0047,STR012,Online,5,34891.52,5,165734.72,UPI,174457.6,October,Weekend,Very High Revenue,Sunday,11,Morning
ORD019356,10/2/2024,8:52:00 PM,CUST00561,PROD0164,STR011,Online,5,30617.99,0,153089.95,Card,153089.95,October,Weekday,Very High Revenue,Wednesday,20,Evening
ORD019357,6/23/2024,10:58:00 PM,CUST00095,PROD0116,STR011,Offline,4,36515.39,10,131455.4,Card,146061.56,June,Weekend,Very High Revenue,Sunday,22,Evening
ORD019358,2/20/2024,4:25:00 PM,CUST02067,PROD0157,STR004,Offline,5,23009.82,20,92039.28,UPI,115049.1,February,Weekday,High Revnue,Tuesday,16,Afternoon
ORD019359,12/24/2025,4:42:00 PM,CUST00003,PROD0195,STR006,Online,3,8130.91,10,21953.46,Card,24392.73,December,Weekday,Medium Revenue,Wednesday,16,Afternoon
ORD019360,8/10/2025,12:21:00 PM,CUST02042,PROD0162,STR014,Online,3,13543.24,5,38598.23,Card,40629.72,August,Weekend,Medium Revenue,Sunday,12,Afternoon
ORD019361,5/11/2024,12:54:00 PM,CUST00444,PROD0245,STR012,Offline,4,30217.68,15,102740.11,UPI,120870.72,May,Weekend,Very High Revenue,Saturday,12,Afternoon
ORD019362,9/16/2024,9:13:00 PM,CUST01072,PROD0079,STR015,Offline,3,34994.37,20,83986.49,UPI,104983.11,September,Weekday,High Revnue,Monday,21,Evening
ORD019363,11/5/2025,10:11:00 PM,CUST00177,PROD0072,STR008,Online,2,31555.63,5,59955.7,Card,63111.26,November,Weekday,High Revnue,Wednesday,22,Evening
ORD019364,9/16/2024,7:04:00 PM,CUST00198,PROD0109,STR006,Online,1,7976.85,20,6381.48,UPI,7976.85,September,Weekday,Low Revenue,Monday,19,Evening
ORD019365,1/28/2024,9:20:00 AM,CUST00090,PROD0216,STR006,Online,1,41204.93,5,39144.68,UPI,41204.93,January,Weekend,Medium Revenue,Sunday,9,Morning
ORD019366,12/25/2025,9:07:00 PM,CUST00418,PROD0172,STR009,Offline,3,47567.16,15,121296.26,UPI,142701.48,December,Weekday,Very High Revenue,Thursday,21,Evening
ORD019367,11/25/2024,11:42:00 AM,CUST01081,PROD0048,STR002,Online,5,43779.23,20,175116.92,Card,218896.15,November,Weekday,Very High Revenue,Monday,11,Morning
ORD019368,3/27/2025,6:28:00 PM,CUST01637,PROD0040,STR009,Offline,2,2258.07,5,4290.33,Cash,4516.14,March,Weekday,Low Revenue,Thursday,18,Evening
ORD019369,9/5/2024,10:21:00 AM,CUST00881,PROD0075,STR012,Offline,1,39135.3,20,31308.24,UPI,39135.3,September,Weekday,Medium Revenue,Thursday,10,Morning
ORD019370,11/3/2024,12:16:00 PM,CUST02131,PROD0017,STR013,Online,4,39058.45,0,156233.8,UPI,156233.8,November,Weekend,Very High Revenue,Sunday,12,Afternoon
ORD019371,2/16/2024,6:32:00 PM,CUST00920,PROD0079,STR010,Offline,2,34994.37,15,59490.43,Card,69988.74,February,Weekday,High Revnue,Friday,18,Evening
ORD019372,2/12/2025,8:59:00 AM,CUST00779,PROD0101,STR009,Online,5,35038.27,15,148912.65,UPI,175191.35,February,Weekday,Very High Revenue,Wednesday,8,Morning
ORD019373,10/3/2024,12:26:00 PM,CUST02226,PROD0129,STR012,Online,4,38473.55,20,123115.36,Card,153894.2,October,Weekday,Very High Revenue,Thursday,12,Afternoon
ORD019374,5/18/2024,4:16:00 PM,CUST01504,PROD0137,STR009,Offline,3,32106.32,5,91503.01,Card,96318.96,May,Weekend,High Revnue,Saturday,16,Afternoon
ORD019375,4/16/2024,9:43:00 PM,CUST01737,PROD0009,STR013,Online,3,6280.07,10,16956.19,Card,18840.21,April,Weekday,Medium Revenue,Tuesday,21,Evening
ORD019376,5/14/2025,9:38:00 AM,CUST00361,PROD0005,STR015,Offline,3,38734.15,5,110392.33,Card,116202.45,May,Weekday,Very High Revenue,Wednesday,9,Morning
ORD019377,6/4/2024,4:54:00 PM,CUST01540,PROD0113,STR002,Offline,1,43672.1,20,34937.68,UPI,43672.1,June,Weekday,Medium Revenue,Tuesday,16,Afternoon
ORD019378,12/30/2024,6:56:00 PM,CUST01194,PROD0208,STR012,Online,4,25654.22,5,97486.04,Card,102616.88,December,Weekday,High Revnue,Monday,18,Evening
ORD019379,12/27/2024,1:28:00 PM,CUST00862,PROD0067,STR004,Online,2,16678.65,0,33357.3,Cash,33357.3,December,Weekday,Medium Revenue,Friday,13,Afternoon
ORD019380,8/23/2025,8:46:00 PM,CUST02264,PROD0153,STR002,Offline,2,25869.99,20,41391.98,Cash,51739.98,August,Weekend,Medium Revenue,Saturday,20,Evening
ORD019381,3/31/2025,4:57:00 PM,CUST01279,PROD0102,STR008,Online,2,44309.49,5,84188.03,Cash,88618.98,March,Weekday,High Revnue,Monday,16,Afternoon
ORD019382,3/8/2025,1:23:00 PM,CUST00672,PROD0013,STR003,Online,3,5258.11,0,15774.33,UPI,15774.33,March,Weekend,Medium Revenue,Saturday,13,Afternoon
ORD019383,7/17/2024,10:28:00 PM,CUST00214,PROD0187,STR006,Online,5,40128.2,0,200641,UPI,200641,July,Weekday,Very High Revenue,Wednesday,22,Evening
ORD019384,1/26/2025,4:16:00 PM,CUST00456,PROD0135,STR005,Offline,5,34580.03,5,164255.14,UPI,172900.15,January,Weekend,Very High Revenue,Sunday,16,Afternoon
ORD019385,11/1/2025,11:25:00 AM,CUST00926,PROD0140,STR007,Online,1,48712.12,15,41405.3,UPI,48712.12,November,Weekend,Medium Revenue,Saturday,11,Morning
ORD019386,3/23/2024,6:25:00 PM,CUST01650,PROD0015,STR010,Offline,4,24919.94,10,89711.78,UPI,99679.76,March,Weekend,High Revnue,Saturday,18,Evening
ORD019387,10/19/2025,12:43:00 PM,CUST02342,PROD0061,STR011,Offline,4,12435,10,44766,Card,49740,October,Weekend,Medium Revenue,Sunday,12,Afternoon
ORD019388,12/31/2025,4:01:00 PM,CUST01401,PROD0191,STR008,Online,2,22508.87,5,42766.85,Card,45017.74,December,Weekday,Medium Revenue,Wednesday,16,Afternoon
ORD019389,5/30/2024,8:11:00 AM,CUST00970,PROD0050,STR006,Online,3,19545.3,20,46908.72,Cash,58635.9,May,Weekday,Medium Revenue,Thursday,8,Morning
ORD019390,5/9/2025,8:50:00 AM,CUST01056,PROD0064,STR012,Offline,5,28617.78,10,128780.01,UPI,143088.9,May,Weekday,Very High Revenue,Friday,8,Morning
ORD019391,8/4/2024,12:28:00 PM,CUST02062,PROD0187,STR006,Offline,1,40128.2,15,34108.97,UPI,40128.2,August,Weekend,Medium Revenue,Sunday,12,Afternoon
ORD019392,9/2/2025,3:03:00 PM,CUST00790,PROD0213,STR013,Online,5,4694.67,0,23473.35,UPI,23473.35,September,Weekday,Medium Revenue,Tuesday,15,Afternoon
ORD019393,8/13/2025,2:57:00 PM,CUST01474,PROD0098,STR006,Online,5,10160.53,5,48262.52,Card,50802.65,August,Weekday,Medium Revenue,Wednesday,14,Afternoon
ORD019394,11/2/2025,10:21:00 AM,CUST01363,PROD0189,STR004,Offline,1,38925.9,10,35033.31,Card,38925.9,November,Weekend,Medium Revenue,Sunday,10,Morning
ORD019395,2/13/2024,6:02:00 PM,CUST00529,PROD0249,STR001,Offline,5,38507.91,10,173285.6,Cash,192539.55,February,Weekday,Very High Revenue,Tuesday,18,Evening
ORD019396,9/25/2025,11:35:00 AM,CUST01975,PROD0017,STR008,Offline,2,39058.45,20,62493.52,Cash,78116.9,September,Weekday,High Revnue,Thursday,11,Morning
ORD019397,4/14/2024,7:57:00 PM,CUST01546,PROD0170,STR007,Offline,1,22726.54,5,21590.21,Cash,22726.54,April,Weekend,Medium Revenue,Sunday,19,Evening
ORD019398,4/10/2024,4:18:00 PM,CUST02208,PROD0142,STR014,Online,1,9998.04,20,7998.43,UPI,9998.04,April,Weekday,Low Revenue,Wednesday,16,Afternoon
ORD019399,4/20/2025,9:25:00 PM,CUST00567,PROD0004,STR008,Online,3,45361.17,0,136083.51,Cash,136083.51,April,Weekend,Very High Revenue,Sunday,21,Evening
ORD019400,11/7/2024,6:11:00 PM,CUST00087,PROD0029,STR007,Online,2,7689.93,10,13841.87,Card,15379.86,November,Weekday,Medium Revenue,Thursday,18,Evening
ORD019401,12/24/2024,9:25:00 AM,CUST02112,PROD0020,STR004,Offline,2,36704.55,5,69738.64,Card,73409.1,December,Weekday,High Revnue,Tuesday,9,Morning
ORD019402,2/12/2025,11:28:00 AM,CUST01069,PROD0068,STR001,Offline,2,19232.53,0,38465.06,UPI,38465.06,February,Weekday,Medium Revenue,Wednesday,11,Morning
ORD019403,4/1/2024,4:07:00 PM,CUST00076,PROD0020,STR009,Offline,2,36704.55,5,69738.64,UPI,73409.1,April,Weekday,High Revnue,Monday,16,Afternoon
ORD019404,12/23/2024,9:33:00 PM,CUST00946,PROD0250,STR011,Online,3,4647.12,5,13244.29,Card,13941.36,December,Weekday,Medium Revenue,Monday,21,Evening
ORD019405,10/16/2025,7:30:00 PM,CUST00517,PROD0109,STR003,Offline,5,7976.85,5,37890.04,Cash,39884.25,October,Weekday,Medium Revenue,Thursday,19,Evening
ORD019406,11/8/2025,4:12:00 PM,CUST02382,PROD0020,STR001,Online,4,36704.55,5,139477.29,UPI,146818.2,November,Weekend,Very High Revenue,Saturday,16,Afternoon
