order_id,order_date,order_time,customer_id,product_id,store_id,sales_channel,quantity,unit_price,discount_pct,sales_amount,payment_method
ORD018923,2025-10-07,21:20:00,CUST02115,PROD0125,STR015,Online,1,35036.92,15,29781.38,Cash
ORD018924,2024-06-08,19:29:00,CUST01570,PROD0225,STR015,Online,3,30865.85,10,83337.8,Card
ORD018925,2024-01-19,20:31:00,CUST00911,PROD0105,STR006,Offline,3,38246.01,15,97527.33,Cash
ORD018926,2025-03-06,18:53:00,CUST01393,PROD0101,STR001,Online,5,35038.27,0,175191.35,Cash
ORD018927,2024-01-13,12:41:00,CUST02316,PROD0040,STR010,Offline,1,2258.07,20,1806.46,UPI
ORD018928,2025-11-06,16:57:00,CUST00494,PROD0152,STR008,Offline,2,31804.67,15,54067.94,Card
ORD018929,2025-04-28,14:49:00,CUST02448,PROD0147,STR009,Offline,4,268.37,10,966.13,UPI
ORD018930,2025-12-02,21:27:00,CUST00282,PROD0160,STR007,Offline,3,9116.44,10,24614.39,Card
ORD018931,2024-08-15,14:54:00,CUST01347,PROD0137,STR004,Offline,4,32106.32,10,115582.75,UPI
ORD018932,2024-05-10,09:33:00,CUST00603,PROD0224,STR004,Online,1,27851.81,5,26459.22,Card
ORD018933,2024-12-27,15:52:00,CUST01340,PROD0063,STR009,Offline,4,7714.72,5,29315.94,UPI
ORD018934,2024-05-19,12:22:00,CUST02455,PROD0086,STR015,Online,1,15143.34,5,14386.17,UPI
ORD018935,2025-01-30,17:34:00,CUST00968,PROD0047,STR013,Online,3,34891.52,5,99440.83,UPI
ORD018936,2025-06-08,09:44:00,CUST01012,PROD0237,STR015,Offline,2,44306.56,10,79751.81,Cash
ORD018937,2024-08-13,19:00:00,CUST00137,PROD0062,STR015,Online,1,34875.01,0,34875.01,Card
ORD018938,2025-10-29,22:35:00,CUST01450,PROD0223,STR010,Offline,5,5177.62,20,20710.48,Card
ORD018939,2024-12-03,09:21:00,CUST01222,PROD0180,STR003,Online,3,17788.48,20,42692.35,Cash
ORD018940,2024-09-03,19:10:00,CUST01353,PROD0196,STR004,Offline,1,20139.88,5,19132.89,UPI
ORD018941,2024-04-13,14:16:00,CUST00600,PROD0086,STR012,Offline,3,15143.34,10,40887.02,Cash
ORD018942,2025-04-19,08:50:00,CUST00606,PROD0139,STR012,Offline,3,49672.37,5,141566.25,Card
ORD018943,2024-12-22,13:38:00,CUST00290,PROD0213,STR011,Offline,3,4694.67,5,13379.81,Card
ORD018944,2024-05-13,17:40:00,CUST00684,PROD0093,STR012,Online,5,32939.74,20,131758.96,Card
ORD018945,2025-12-20,12:46:00,CUST00450,PROD0223,STR009,Offline,2,5177.62,10,9319.72,UPI
ORD018946,2025-11-14,15:56:00,CUST00764,PROD0158,STR015,Online,3,15723.74,0,47171.22,Card
ORD018947,2025-11-08,09:07:00,CUST01519,PROD0028,STR004,Online,1,36502.66,10,32852.39,UPI
ORD018948,2025-10-30,17:07:00,CUST02378,PROD0107,STR001,Offline,2,2322.88,5,4413.47,UPI
ORD018949,2024-06-25,11:42:00,CUST01035,PROD0151,STR003,Offline,4,41346.88,5,157118.14,Card
ORD018950,2025-08-05,13:08:00,CUST02350,PROD0038,STR015,Online,4,39912.45,0,159649.8,Card
ORD018951,2024-12-01,08:56:00,CUST00548,PROD0139,STR005,Offline,3,49672.37,10,134115.4,Cash
ORD018952,2025-07-06,13:04:00,CUST00276,PROD0074,STR004,Online,5,11585.98,0,57929.9,Cash
ORD018953,2024-06-02,17:02:00,CUST00220,PROD0108,STR010,Online,4,28600.95,0,114403.8,UPI
ORD018954,2024-12-06,22:00:00,CUST01852,PROD0063,STR001,Online,4,7714.72,20,24687.1,Card
ORD018955,2024-10-18,08:49:00,CUST02476,PROD0153,STR009,Offline,3,25869.99,20,62087.98,Cash
ORD018956,2025-03-08,12:13:00,CUST01470,PROD0027,STR002,Online,3,9793.3,15,24972.91,Card
ORD018957,2025-10-18,14:51:00,CUST02079,PROD0070,STR014,Offline,1,15345.24,5,14577.98,UPI
ORD018958,2024-05-14,10:11:00,CUST00249,PROD0015,STR002,Online,3,24919.94,10,67283.84,Cash
ORD018959,2025-09-30,16:54:00,CUST00009,PROD0040,STR013,Offline,3,2258.07,0,6774.21,UPI
ORD018960,2025-10-04,17:28:00,CUST00571,PROD0162,STR008,Offline,4,13543.24,0,54172.96,Cash
ORD018961,2025-05-22,10:25:00,CUST00807,PROD0010,STR001,Online,2,418.2,10,752.76,UPI
ORD018962,2024-06-19,21:12:00,CUST01763,PROD0008,STR012,Offline,3,45552.61,0,136657.83,UPI
ORD018963,2024-10-23,18:09:00,CUST01639,PROD0210,STR006,Offline,5,44751.34,5,212568.86,UPI
ORD018964,2024-12-18,21:35:00,CUST01377,PROD0016,STR013,Offline,2,14677.25,20,23483.6,Cash
ORD018965,2025-01-29,15:46:00,CUST00417,PROD0042,STR015,Offline,1,31630.77,0,31630.77,Card
ORD018966,2025-06-09,21:05:00,CUST00417,PROD0250,STR005,Offline,3,4647.12,10,12547.22,UPI
ORD018967,2025-10-03,19:10:00,CUST00268,PROD0069,STR003,Online,5,23053.38,15,97976.86,Cash
ORD018968,2025-06-23,19:41:00,CUST02086,PROD0201,STR006,Offline,4,29068.51,20,93019.23,Cash
ORD018969,2024-10-17,16:14:00,CUST00298,PROD0214,STR006,Online,5,37075.72,20,148302.88,Card
ORD018970,2025-12-23,11:04:00,CUST00646,PROD0154,STR001,Online,3,11595.29,5,33046.58,Cash
ORD018971,2024-02-18,10:13:00,CUST02109,PROD0201,STR009,Offline,3,29068.51,20,69764.42,UPI
ORD018972,2024-12-01,12:57:00,CUST01479,PROD0141,STR009,Offline,3,22996.76,0,68990.28,Cash
ORD018973,2025-10-18,18:18:00,CUST01359,PROD0186,STR005,Online,3,29677.52,10,80129.3,Cash
ORD018974,2025-06-01,16:18:00,CUST02249,PROD0069,STR001,Online,4,23053.38,5,87602.84,Card
ORD018975,2025-12-31,16:59:00,CUST01799,PROD0045,STR007,Online,2,16274.38,20,26039.01,Card
ORD018976,2025-09-24,17:32:00,CUST01446,PROD0226,STR011,Offline,3,17593.1,0,52779.3,UPI
ORD018977,2024-10-21,14:53:00,CUST00259,PROD0189,STR008,Online,4,38925.9,20,124562.88,Cash
ORD018978,2025-05-30,10:20:00,CUST00398,PROD0123,STR004,Offline,2,42644.71,20,68231.54,UPI
ORD018979,2024-10-13,22:37:00,CUST01922,PROD0220,STR005,Online,5,24626.68,15,104663.39,Card
ORD018980,2025-04-04,20:08:00,CUST02396,PROD0246,STR015,Online,3,7304.91,10,19723.26,Cash
ORD018981,2024-06-26,14:28:00,CUST01546,PROD0117,STR004,Online,5,23611.99,5,112156.95,Cash
ORD018982,2025-09-23,09:47:00,CUST01971,PROD0141,STR012,Online,2,22996.76,10,41394.17,Card
ORD018983,2025-12-26,11:04:00,CUST02473,PROD0086,STR009,Offline,3,15143.34,5,43158.52,UPI
ORD018984,2024-10-08,13:35:00,CUST00124,PROD0206,STR015,Offline,3,10137.35,0,30412.05,Card
ORD018985,2025-09-18,16:03:00,CUST01273,PROD0146,STR008,Online,3,14757.93,10,39846.41,Card
ORD018986,2025-08-07,20:37:00,CUST02334,PROD0057,STR015,Offline,2,134.5,10,242.1,UPI
ORD018987,2025-10-15,11:04:00,CUST00175,PROD0159,STR015,Online,2,27718.93,0,55437.86,Card
ORD018988,2025-06-23,13:52:00,CUST00950,PROD0215,STR013,Offline,5,40164.01,15,170697.04,Cash
ORD018989,2025-04-01,12:13:00,CUST01552,PROD0055,STR014,Online,2,30999.85,20,49599.76,Cash
ORD018990,2025-11-21,13:16:00,CUST00420,PROD0185,STR011,Offline,1,9417.58,20,7534.06,Cash
ORD018991,2024-12-29,21:56:00,CUST00018,PROD0229,STR001,Offline,2,44321.07,0,88642.14,UPI
ORD018992,2025-10-01,14:09:00,CUST00593,PROD0002,STR014,Online,3,44634.91,15,113819.02,UPI
ORD018993,2025-06-13,14:13:00,CUST01018,PROD0190,STR007,Online,4,11329.01,0,45316.04,Card
ORD018994,2024-03-16,15:28:00,CUST01633,PROD0036,STR012,Online,4,38634.63,15,131357.74,UPI
ORD018995,2025-01-14,11:24:00,CUST01443,PROD0112,STR005,Offline,3,28889.86,0,86669.58,Cash
ORD018996,2024-02-25,21:41:00,CUST02342,PROD0211,STR009,Online,1,49097.87,5,46642.98,Cash
ORD018997,2025-08-03,10:02:00,CUST02464,PROD0217,STR007,Offline,4,36137.64,20,115640.45,UPI
ORD018998,2025-01-03,13:35:00,CUST00645,PROD0139,STR005,Offline,1,49672.37,5,47188.75,Card
ORD018999,2024-11-27,08:42:00,CUST01795,PROD0061,STR010,Offline,2,12435.0,5,23626.5,Card
ORD019000,2025-04-08,10:41:00,CUST00693,PROD0082,STR015,Online,5,7795.46,0,38977.3,Card
ORD019001,2025-08-17,08:20:00,CUST00108,PROD0212,STR010,Online,3,34337.79,10,92712.03,Cash
ORD019002,2024-08-24,11:00:00,CUST00037,PROD0227,STR013,Offline,5,37159.63,5,176508.24,UPI
ORD019003,2025-07-04,17:49:00,CUST00803,PROD0120,STR012,Online,3,9483.43,20,22760.23,UPI
ORD019004,2025-02-05,18:51:00,CUST00467,PROD0087,STR009,Offline,3,2951.44,10,7968.89,Card
ORD019005,2024-03-03,08:07:00,CUST01870,PROD0209,STR007,Online,5,7204.33,15,30618.4,Cash
ORD019006,2025-11-09,09:34:00,CUST00620,PROD0211,STR005,Offline,4,49097.87,5,186571.91,UPI
ORD019007,2025-12-13,18:23:00,CUST00001,PROD0010,STR008,Offline,3,418.2,0,1254.6,Card
ORD019008,2025-07-06,15:45:00,CUST01863,PROD0034,STR007,Offline,4,834.46,10,3004.06,UPI
ORD019009,2024-12-17,10:02:00,CUST01542,PROD0128,STR009,Offline,3,30960.83,20,74305.99,Card
ORD019010,2025-11-09,15:12:00,CUST01870,PROD0132,STR003,Offline,1,13678.97,15,11627.12,Cash
ORD019011,2024-12-22,15:07:00,CUST01910,PROD0034,STR004,Offline,1,834.46,0,834.46,Card
ORD019012,2025-02-05,21:35:00,CUST02119,PROD0225,STR006,Online,4,30865.85,0,123463.4,Cash
ORD019013,2025-09-11,16:32:00,CUST00869,PROD0172,STR004,Offline,5,47567.16,20,190268.64,Cash
ORD019014,2025-04-20,09:53:00,CUST02449,PROD0002,STR013,Offline,1,44634.91,5,42403.16,Cash
ORD019015,2024-08-20,14:24:00,CUST00472,PROD0236,STR003,Offline,4,39562.5,20,126600.0,Cash
ORD019016,2025-09-29,08:58:00,CUST00490,PROD0149,STR014,Offline,3,24014.23,15,61236.29,UPI
ORD019017,2025-06-13,18:41:00,CUST00032,PROD0117,STR010,Offline,5,23611.99,15,100350.96,Cash
ORD019018,2024-09-04,11:02:00,CUST01040,PROD0005,STR004,Offline,1,38734.15,0,38734.15,UPI
ORD019019,2024-09-16,19:04:00,CUST02012,PROD0083,STR015,Offline,2,25508.85,20,40814.16,UPI
ORD019020,2025-12-22,10:52:00,CUST01540,PROD0156,STR011,Online,3,11964.57,5,34099.02,Card
ORD019021,2025-11-24,17:00:00,CUST02062,PROD0057,STR010,Offline,3,134.5,10,363.15,Card
ORD019022,2024-06-07,08:51:00,CUST00144,PROD0250,STR015,Online,4,4647.12,15,15800.21,Cash
ORD019023,2024-11-04,19:59:00,CUST01101,PROD0126,STR001,Online,5,4245.04,15,18041.42,Card
ORD019024,2024-01-21,09:43:00,CUST01242,PROD0184,STR004,Online,5,41156.24,0,205781.2,UPI
ORD019025,2024-11-22,08:54:00,CUST01743,PROD0114,STR008,Offline,4,43787.46,20,140119.87,Cash
ORD019026,2025-12-18,14:25:00,CUST02000,PROD0220,STR014,Offline,3,24626.68,5,70186.04,Cash
ORD019027,2025-04-05,14:27:00,CUST00950,PROD0131,STR008,Offline,5,11772.1,15,50031.42,UPI
ORD019028,2025-04-17,18:06:00,CUST00280,PROD0090,STR013,Offline,5,16166.0,10,72747.0,Cash
ORD019029,2025-04-05,11:08:00,CUST00090,PROD0223,STR008,Offline,2,5177.62,0,10355.24,Cash
ORD019030,2024-08-17,15:55:00,CUST02292,PROD0250,STR001,Offline,1,4647.12,10,4182.41,UPI
ORD019031,2024-06-28,13:23:00,CUST00006,PROD0114,STR004,Online,3,43787.46,15,111658.02,Cash
ORD019032,2024-12-26,14:32:00,CUST01498,PROD0153,STR013,Online,4,25869.99,0,103479.96,Cash
ORD019033,2025-08-11,09:15:00,CUST01062,PROD0202,STR008,Offline,4,12773.77,20,40876.06,Card
ORD019034,2025-11-27,18:28:00,CUST01433,PROD0233,STR001,Offline,1,14270.21,10,12843.19,Card
ORD019035,2024-04-17,22:47:00,CUST00991,PROD0117,STR012,Offline,4,23611.99,5,89725.56,UPI
ORD019036,2025-10-19,15:17:00,CUST00469,PROD0148,STR008,Online,2,41944.62,20,67111.39,Card
ORD019037,2024-04-07,09:48:00,CUST00865,PROD0138,STR006,Online,4,17340.85,15,58958.89,Cash
ORD019038,2025-10-21,10:32:00,CUST00878,PROD0111,STR004,Online,3,39850.92,15,101619.85,UPI
ORD019039,2025-06-24,20:19:00,CUST01727,PROD0109,STR013,Offline,4,7976.85,0,31907.4,Card
ORD019040,2024-04-29,19:40:00,CUST02137,PROD0215,STR008,Offline,1,40164.01,15,34139.41,Card
ORD019041,2025-10-18,20:01:00,CUST02359,PROD0177,STR004,Online,5,11854.41,5,56308.45,Card
ORD019042,2024-03-01,13:00:00,CUST00639,PROD0008,STR012,Online,3,45552.61,20,109326.26,Cash
ORD019043,2024-11-07,11:52:00,CUST01166,PROD0180,STR010,Offline,1,17788.48,15,15120.21,Cash
ORD019044,2025-08-01,13:35:00,CUST00398,PROD0195,STR001,Online,3,8130.91,0,24392.73,Card
ORD019045,2024-10-16,22:09:00,CUST01416,PROD0235,STR005,Online,2,47755.58,10,85960.04,Cash
ORD019046,2024-07-12,14:49:00,CUST01760,PROD0226,STR006,Offline,2,17593.1,0,35186.2,Card
ORD019047,2025-12-07,19:07:00,CUST00870,PROD0106,STR001,Online,4,3629.5,10,13066.2,UPI
ORD019048,2024-04-28,21:08:00,CUST00619,PROD0215,STR010,Online,3,40164.01,15,102418.23,Card
ORD019049,2025-08-11,09:23:00,CUST01682,PROD0031,STR001,Offline,3,39654.3,0,118962.9,Cash
ORD019050,2025-03-03,13:46:00,CUST00480,PROD0109,STR006,Online,3,7976.85,0,23930.55,Cash
ORD019051,2025-11-02,21:23:00,CUST00845,PROD0180,STR007,Online,4,17788.48,20,56923.14,Cash
ORD019052,2024-02-24,11:15:00,CUST00138,PROD0065,STR003,Offline,1,27194.84,0,27194.84,UPI
ORD019053,2024-07-09,15:12:00,CUST01151,PROD0126,STR010,Online,1,4245.04,20,3396.03,UPI
ORD019054,2024-09-07,20:06:00,CUST01225,PROD0096,STR007,Offline,2,20597.66,0,41195.32,Cash
ORD019055,2024-01-11,10:09:00,CUST00401,PROD0110,STR013,Offline,5,28843.59,20,115374.36,UPI
ORD019056,2025-10-13,18:08:00,CUST00696,PROD0227,STR014,Offline,2,37159.63,5,70603.3,UPI
ORD019057,2024-09-04,11:44:00,CUST00256,PROD0008,STR004,Offline,1,45552.61,20,36442.09,Card
ORD019058,2024-06-24,13:42:00,CUST00350,PROD0064,STR011,Online,2,28617.78,20,45788.45,Cash
ORD019059,2025-11-26,14:54:00,CUST00839,PROD0033,STR003,Offline,2,41901.35,15,71232.3,UPI
ORD019060,2024-03-26,20:31:00,CUST01045,PROD0159,STR006,Online,4,27718.93,10,99788.15,Cash
ORD019061,2025-03-14,21:13:00,CUST00668,PROD0072,STR005,Online,3,31555.63,5,89933.55,Card
ORD019062,2025-05-27,15:56:00,CUST02166,PROD0224,STR013,Online,1,27851.81,0,27851.81,Card
ORD019063,2024-12-21,14:34:00,CUST01888,PROD0023,STR002,Online,5,22778.66,10,102503.97,Cash
ORD019064,2024-11-16,18:23:00,CUST02345,PROD0141,STR006,Online,4,22996.76,20,73589.63,Cash
ORD019065,2024-06-05,21:27:00,CUST00246,PROD0080,STR005,Online,2,14304.28,15,24317.28,Card
ORD019066,2024-01-13,13:58:00,CUST00357,PROD0182,STR011,Online,3,33771.43,20,81051.43,Cash
ORD019067,2024-03-14,08:21:00,CUST02490,PROD0147,STR007,Offline,3,268.37,5,764.85,Card
ORD019068,2025-01-19,16:11:00,CUST01019,PROD0115,STR015,Online,2,11040.68,5,20977.29,UPI
ORD019069,2024-03-10,22:31:00,CUST01099,PROD0143,STR015,Online,1,11937.25,20,9549.8,Cash
ORD019070,2025-09-14,15:06:00,CUST00720,PROD0235,STR014,Online,1,47755.58,0,47755.58,Card
ORD019071,2025-12-18,18:52:00,CUST02312,PROD0058,STR008,Online,5,28340.08,15,120445.34,Cash
ORD019072,2025-11-17,19:10:00,CUST00308,PROD0112,STR014,Offline,1,28889.86,10,26000.87,UPI
ORD019073,2024-06-19,21:19:00,CUST01907,PROD0093,STR009,Online,5,32939.74,0,164698.7,Card
ORD019074,2024-06-11,16:25:00,CUST01715,PROD0085,STR007,Offline,1,19215.74,10,17294.17,Cash
ORD019075,2025-09-02,08:01:00,CUST02095,PROD0064,STR011,Offline,3,28617.78,0,85853.34,UPI
ORD019076,2025-02-15,13:57:00,CUST00255,PROD0126,STR015,Online,1,4245.04,0,4245.04,Card
ORD019077,2025-01-04,18:09:00,CUST01154,PROD0158,STR011,Online,1,15723.74,5,14937.55,Cash
ORD019078,2024-12-08,10:07:00,CUST01999,PROD0183,STR009,Online,3,39646.81,0,118940.43,Cash
ORD019079,2025-02-20,19:38:00,CUST01426,PROD0161,STR008,Offline,5,32239.94,15,137019.74,UPI
ORD019080,2025-08-19,22:57:00,CUST00654,PROD0118,STR002,Offline,2,7026.81,0,14053.62,UPI
ORD019081,2025-12-11,21:06:00,CUST00405,PROD0037,STR002,Offline,1,4288.46,15,3645.19,Cash
ORD019082,2024-11-29,20:52:00,CUST00404,PROD0087,STR013,Offline,5,2951.44,5,14019.34,UPI
ORD019083,2025-07-07,09:39:00,CUST02171,PROD0129,STR004,Online,3,38473.55,15,98107.55,Cash
ORD019084,2025-07-06,18:46:00,CUST00206,PROD0142,STR014,Offline,5,9998.04,15,42491.67,UPI
ORD019085,2024-07-28,15:03:00,CUST01050,PROD0113,STR010,Online,4,43672.1,15,148485.14,Cash
ORD019086,2025-04-13,15:38:00,CUST01479,PROD0233,STR011,Offline,1,14270.21,10,12843.19,UPI
ORD019087,2025-10-17,10:21:00,CUST00132,PROD0202,STR003,Offline,5,12773.77,5,60675.41,Card
ORD019088,2025-05-21,20:06:00,CUST00177,PROD0171,STR012,Offline,3,40486.83,0,121460.49,UPI
ORD019089,2024-11-12,17:12:00,CUST00652,PROD0172,STR013,Offline,3,47567.16,20,114161.18,Card
ORD019090,2024-12-11,12:49:00,CUST02389,PROD0109,STR008,Online,4,7976.85,0,31907.4,Card
ORD019091,2025-10-18,18:03:00,CUST02467,PROD0168,STR003,Offline,5,10753.72,5,51080.17,UPI
ORD019092,2025-04-15,16:36:00,CUST00208,PROD0124,STR011,Online,1,44102.32,10,39692.09,Card
ORD019093,2025-05-18,08:49:00,CUST01345,PROD0162,STR009,Online,5,13543.24,20,54172.96,UPI
ORD019094,2024-09-04,18:08:00,CUST00774,PROD0152,STR010,Online,2,31804.67,20,50887.47,UPI
ORD019095,2024-02-07,13:43:00,CUST01432,PROD0169,STR005,Offline,5,31357.73,10,141109.78,Card
ORD019096,2024-07-26,16:12:00,CUST00631,PROD0008,STR014,Offline,3,45552.61,15,116159.16,UPI
ORD019097,2024-11-22,09:39:00,CUST02211,PROD0120,STR005,Offline,5,9483.43,15,40304.58,UPI
ORD019098,2024-04-15,12:53:00,CUST01377,PROD0173,STR002,Online,5,16649.33,15,70759.65,Card
ORD019099,2024-08-16,10:19:00,CUST02469,PROD0045,STR006,Offline,3,16274.38,20,39058.51,UPI
ORD019100,2025-05-23,15:40:00,CUST00703,PROD0016,STR009,Online,3,14677.25,5,41830.16,Card
ORD019101,2024-06-13,17:43:00,CUST01182,PROD0147,STR015,Online,3,268.37,10,724.6,Card
ORD019102,2025-09-25,12:53:00,CUST02124,PROD0002,STR005,Online,2,44634.91,15,75879.35,UPI
ORD019103,2024-11-23,09:40:00,CUST01415,PROD0103,STR010,Offline,2,41382.73,15,70350.64,Cash
ORD019104,2025-09-07,09:26:00,CUST02300,PROD0062,STR009,Online,1,34875.01,0,34875.01,Card
ORD019105,2025-08-25,18:46:00,CUST02043,PROD0111,STR002,Online,4,39850.92,15,135493.13,UPI
ORD019106,2024-01-06,08:21:00,CUST02171,PROD0008,STR014,Online,4,45552.61,10,163989.4,UPI
ORD019107,2025-12-06,13:19:00,CUST01186,PROD0173,STR015,Offline,4,16649.33,0,66597.32,UPI
ORD019108,2025-06-20,19:30:00,CUST02085,PROD0161,STR006,Offline,3,32239.94,15,82211.85,Cash
ORD019109,2024-11-22,15:43:00,CUST00145,PROD0176,STR003,Online,1,5123.33,20,4098.66,Card
ORD019110,2024-02-12,16:45:00,CUST00634,PROD0213,STR008,Offline,1,4694.67,10,4225.2,Card
ORD019111,2025-10-15,08:04:00,CUST02225,PROD0246,STR006,Online,2,7304.91,5,13879.33,Cash
ORD019112,2024-11-16,10:01:00,CUST00804,PROD0004,STR004,Online,2,45361.17,15,77113.99,Cash
ORD019113,2024-08-12,16:35:00,CUST01672,PROD0135,STR006,Offline,5,34580.03,10,155610.14,UPI
ORD019114,2024-05-20,09:58:00,CUST00872,PROD0076,STR008,Offline,3,609.51,0,1828.53,Cash
ORD019115,2024-10-04,22:05:00,CUST00227,PROD0240,STR004,Online,5,5959.05,15,25325.96,UPI
ORD019116,2024-04-12,22:06:00,CUST00979,PROD0048,STR006,Online,1,43779.23,5,41590.27,UPI
ORD019117,2024-10-09,14:28:00,CUST00257,PROD0007,STR014,Online,2,14770.38,15,25109.65,Cash
ORD019118,2025-11-25,22:29:00,CUST01614,PROD0127,STR009,Online,2,18604.8,0,37209.6,Card
ORD019119,2024-04-12,21:36:00,CUST02402,PROD0129,STR005,Online,5,38473.55,0,192367.75,Card
ORD019120,2024-09-15,16:42:00,CUST00170,PROD0114,STR003,Online,5,43787.46,10,197043.57,UPI
ORD019121,2025-11-18,12:42:00,CUST00401,PROD0085,STR014,Offline,3,19215.74,5,54764.86,Card
ORD019122,2024-10-28,10:09:00,CUST01266,PROD0165,STR005,Online,2,13743.67,20,21989.87,Card
ORD019123,2025-10-23,15:40:00,CUST00670,PROD0019,STR010,Online,2,7844.21,0,15688.42,Cash
ORD019124,2024-11-02,19:10:00,CUST01910,PROD0154,STR008,Offline,4,11595.29,0,46381.16,Card
ORD019125,2024-12-28,08:59:00,CUST01939,PROD0184,STR010,Offline,5,41156.24,20,164624.96,Card
ORD019126,2025-05-13,16:27:00,CUST02415,PROD0079,STR012,Online,4,34994.37,10,125979.73,UPI
ORD019127,2024-11-09,19:55:00,CUST00057,PROD0109,STR006,Online,2,7976.85,10,14358.33,Cash
ORD019128,2025-04-21,21:24:00,CUST02053,PROD0152,STR010,Offline,5,31804.67,10,143121.01,UPI
ORD019129,2025-11-09,10:08:00,CUST00769,PROD0019,STR002,Offline,3,7844.21,15,20002.74,UPI
ORD019130,2024-10-11,13:33:00,CUST00396,PROD0166,STR011,Online,2,5970.15,20,9552.24,Card
ORD019131,2024-05-26,08:26:00,CUST01441,PROD0086,STR006,Online,4,15143.34,10,54516.02,UPI
ORD019132,2025-07-02,09:40:00,CUST00886,PROD0052,STR009,Offline,5,2979.67,5,14153.43,Cash
ORD019133,2025-03-04,14:16:00,CUST00670,PROD0009,STR009,Offline,2,6280.07,5,11932.13,Cash
ORD019134,2025-01-18,09:01:00,CUST01634,PROD0229,STR003,Offline,1,44321.07,0,44321.07,UPI
ORD019135,2024-05-04,18:41:00,CUST00942,PROD0120,STR012,Offline,3,9483.43,15,24182.75,UPI
ORD019136,2024-05-11,21:16:00,CUST02035,PROD0215,STR012,Online,2,40164.01,15,68278.82,Card
ORD019137,2024-11-07,08:07:00,CUST01441,PROD0180,STR010,Online,4,17788.48,10,64038.53,UPI
ORD019138,2025-12-27,19:16:00,CUST01339,PROD0207,STR012,Offline,2,47829.03,5,90875.16,UPI
ORD019139,2024-01-02,15:31:00,CUST01655,PROD0024,STR001,Offline,2,12351.11,15,20996.89,UPI
ORD019140,2024-11-26,12:37:00,CUST01790,PROD0214,STR006,Online,4,37075.72,5,140887.74,UPI
ORD019141,2024-02-04,09:34:00,CUST00231,PROD0167,STR001,Online,4,48581.69,15,165177.75,Cash
ORD019142,2024-10-02,10:41:00,CUST02015,PROD0160,STR001,Online,1,9116.44,20,7293.15,Card
ORD019143,2024-08-04,08:29:00,CUST00439,PROD0181,STR013,Offline,5,36967.04,0,184835.2,Cash
ORD019144,2025-06-17,18:35:00,CUST01659,PROD0061,STR004,Online,1,12435.0,5,11813.25,UPI
ORD019145,2024-08-17,12:06:00,CUST01383,PROD0218,STR013,Offline,2,11222.28,10,20200.1,Cash
ORD019146,2024-07-17,21:56:00,CUST02186,PROD0193,STR012,Offline,5,13592.15,10,61164.68,UPI
ORD019147,2024-02-24,16:03:00,CUST00276,PROD0168,STR013,Offline,1,10753.72,20,8602.98,Cash
ORD019148,2025-10-28,20:41:00,CUST01322,PROD0125,STR009,Online,5,35036.92,10,157666.14,UPI
ORD019149,2025-08-11,09:21:00,CUST00082,PROD0191,STR009,Offline,3,22508.87,0,67526.61,Cash
ORD019150,2025-02-01,08:03:00,CUST00338,PROD0189,STR013,Offline,5,38925.9,15,165435.07,UPI
ORD019151,2025-04-18,18:30:00,CUST00734,PROD0103,STR013,Offline,5,41382.73,20,165530.92,Card
ORD019152,2025-02-16,20:37:00,CUST00554,PROD0220,STR001,Online,4,24626.68,15,83730.71,UPI
ORD019153,2025-11-16,17:26:00,CUST02417,PROD0113,STR001,Online,4,43672.1,0,174688.4,Card
ORD019154,2024-01-24,16:33:00,CUST00436,PROD0134,STR009,Offline,5,40892.48,0,204462.4,UPI
ORD019155,2024-02-10,16:09:00,CUST01688,PROD0011,STR007,Offline,1,21610.31,0,21610.31,Cash
ORD019156,2025-09-14,10:49:00,CUST00798,PROD0063,STR005,Online,4,7714.72,15,26230.05,UPI
ORD019157,2025-11-16,11:16:00,CUST00098,PROD0189,STR003,Online,2,38925.9,20,62281.44,Cash
ORD019158,2025-07-17,12:35:00,CUST00713,PROD0088,STR014,Online,1,26855.84,20,21484.67,UPI
ORD019159,2025-01-17,08:20:00,CUST00448,PROD0068,STR008,Online,4,19232.53,20,61544.1,Card
ORD019160,2025-08-13,19:30:00,CUST00762,PROD0053,STR004,Offline,4,40331.67,0,161326.68,Card
ORD019161,2025-04-09,10:54:00,CUST00285,PROD0057,STR005,Offline,3,134.5,10,363.15,Cash
ORD019162,2025-04-30,17:31:00,CUST00530,PROD0163,STR012,Offline,1,28508.18,0,28508.18,Card
ORD019163,2024-11-09,09:59:00,CUST00416,PROD0248,STR001,Offline,2,6525.56,15,11093.45,Cash
ORD019164,2024-04-14,10:49:00,CUST01988,PROD0051,STR010,Offline,2,35456.59,20,56730.54,Card
ORD019165,2024-03-14,18:04:00,CUST02030,PROD0248,STR008,Offline,4,6525.56,15,22186.9,Card
ORD019166,2024-08-18,13:53:00,CUST01748,PROD0013,STR015,Offline,3,5258.11,15,13408.18,UPI
ORD019167,2024-03-28,08:38:00,CUST02420,PROD0184,STR007,Online,2,41156.24,10,74081.23,UPI
ORD019168,2025-06-03,21:54:00,CUST00796,PROD0237,STR003,Online,5,44306.56,0,221532.8,UPI
ORD019169,2024-07-03,22:40:00,CUST00304,PROD0148,STR007,Offline,3,41944.62,0,125833.86,Card
ORD019170,2024-03-25,13:58:00,CUST00168,PROD0201,STR006,Online,1,29068.51,15,24708.23,Card
